 79681 1529.89  838.71 18.374  1.736 16.638  82   0 0.021 1020   3 0.015
 79682 1541.54  845.20 18.890  2.683 16.208  81   0 0.035 1032   1 0.011
 79684 1622.60  848.47 18.889  2.544 16.345  81   0 0.030 1019   2 0.012
 79686 1615.04  857.59 18.628  2.314 16.314  81   0 0.025 1017   6 0.011
 79688 1487.72  866.47 19.556  2.743 16.814  81   0 0.064 1017   2 0.016
 79690 1452.63  869.22 19.024  2.816 16.208  81   0 0.041 1028   5 0.013
 79694 1557.02  880.03 19.717  2.783 16.934  78   0 0.051 1011   3 0.015
 79695 1621.10  881.44 18.731  2.522 16.209  81   0 0.025 1031   3 0.011
 79697 1451.42  882.08 19.297  2.693 16.605  81   0 0.049 1026   1 0.024
 79698 1599.04  884.00 19.253  2.707 16.546  81   0 0.044 1016   1 0.012
 79703 1503.35  890.80 19.500  2.777 16.724  79   0 0.059 1016   2 0.014
 79705 1638.36  896.36 19.078  2.565 16.513  79   0 0.033 1016   3 0.012
 79706 1563.22  897.32 19.321  2.747 16.574  79   0 0.045 1024   2 0.014
 79708 1544.43  902.32 18.906  2.581 16.324  80   0 0.033 1021   3 0.011
 79710 1471.06  909.84 18.245  1.625 16.620  82   0 0.022 1021   1 0.015
 79712 1521.25  916.32 19.155  2.583 16.572  81   0 0.036 1015   2 0.013
 79716 1470.32  923.05 19.454  2.570 16.884  79   0 0.041 1017   0 0.015
 79717 1591.96  926.78 18.693  2.627 16.066  80   0 0.024 1020   3 0.009
 79718 1475.29  943.22 18.823  2.393 16.430  80   0 0.027 1023   1 0.012
 79719 1472.55  939.27 19.523  2.840 16.683  80   0 0.049 1025   2 0.016
 79720 1450.70  941.66 18.410  2.395 16.015  80   0 0.020 1024   3 0.009
 79722 1571.00  944.31 19.033  2.600 16.434  80   0 0.038 1022   2 0.013
 79726 1526.74  948.79 18.912  2.417 16.494  80   0 0.031 1014   6 0.013
 79729 1561.31  951.61 19.301  2.714 16.588  79   0 0.042 1015   1 0.012
 79730 1491.68  953.43 18.733  2.553 16.181  82   0 0.032 1034   2 0.010
 79732 1542.57  957.11 19.254  2.830 16.423  78   1 0.036 1024   1 0.011
 79734 1643.33  960.30 18.836  2.705 16.130  81   0 0.029 1017   2 0.010
 79735 1575.84  962.01 18.911  2.549 16.363  81   0 0.028 1020   1 0.010
 79737 1507.36  963.76 18.032  1.462 16.570  82   0 0.016 1015   2 0.014
 79738 1553.21  966.43 18.763  2.527 16.236  80   0 0.024 1028   1 0.010
 79740 1595.48  968.67 19.053  2.630 16.424  79   0 0.027 1018   4 0.011
 79741 1565.92  975.53 18.923  2.591 16.332  82   0 0.028 1020   2 0.010
 79746 1544.29  982.66 19.203  2.552 16.651  80   0 0.039 1017   2 0.016
 79747 1478.52  984.51 18.866  2.634 16.232  81   0 0.036 1027   3 0.011
 79750 1462.97  993.41 18.982  2.704 16.279  81   0 0.034 1020   5 0.011
 79751 1530.13  993.35 19.271  2.427 16.845  80   0 0.041 1011   5 0.017
 79757 1594.30 1008.48 19.526  2.605 16.921  80   0 0.045 1019   3 0.018
 79760 1507.17 1020.55 19.440  2.628 16.812  80   0 0.049 1016   2 0.016
 79761 1512.21 1023.32 19.277  2.475 16.802  82   0 0.044 1015   4 0.017
 79763 1452.91 1025.00 19.350  2.593 16.758  79   1 0.040 1021   0 0.017
 79764 1505.16 1029.12 18.722  2.664 16.057  81   0 0.023 1018   5 0.009
 79766 1516.27 1031.27 18.790  2.352 16.438  81   0 0.028 1022   1 0.013
 79768 1492.60 1034.05 19.190  2.541 16.648  79   0 0.044 1019   2 0.014
 79770 1603.49 1036.35 19.086  2.607 16.479  80   0 0.032 1019   3 0.011
 79771 1507.56 1036.77 18.744  2.184 16.561  81   0 0.025 1028   3 0.014
 79773 1626.96 1043.80 19.134  2.498 16.636  79   0 0.045 1018   5 0.013
 79775 1480.60 1045.61 18.785  2.707 16.078  80   0 0.032 1022   2 0.012
 79777 1536.57 1051.99 18.801  2.408 16.393  81   0 0.027 1026   1 0.011
 79778 1494.52 1054.33 18.477  2.403 16.074  82   0 0.022 1020   3 0.009
 79783 1561.53 1066.30 19.272  2.923 16.349  82   0 0.045 1027   1 0.014
 79784 1564.74 1068.42 18.131  1.595 16.537  82   0 0.019 1025   1 0.016
 79786 1507.41 1069.87 19.071  2.738 16.333  80   0 0.040 1018   3 0.011
 79788 1573.89 1075.37 19.474  2.696 16.778  79   0 0.047 1018   3 0.015
 79789 1471.86 1078.66 18.904  2.375 16.529  80   1 0.027 1017   2 0.013
 79792 1508.70 1084.54 18.791  2.501 16.290  79   1 0.024 1021   2 0.011
 79794 1459.04 1093.43 18.214  1.799 16.415  82   0 0.021 1022   2 0.012
 79795 1574.23 1096.87 18.871  2.601 16.270  81   0 0.034 1022   3 0.011
 79796 1571.31 1093.26 19.008  2.501 16.507  81   0 0.046 1026   3 0.014
 79798 1502.18 1096.83 18.473  1.865 16.609  82   0 0.022 1023   2 0.025
 79800 1498.78 1112.01 18.989  2.448 16.542  80   0 0.034 1014   3 0.015
 79801 1606.52 1117.15 18.641  2.489 16.152  81   0 0.025 1037   1 0.011
 79811 1475.10  911.53 18.741  1.901 16.841  82   0 0.029 1021   2 0.017
 79812 1571.12  941.24 20.196  2.125 18.071  79   0 0.100 1020   1 0.058
 79814 1459.09  991.56 19.054  1.886 17.168  81   0 0.033 1016   3 0.024
 79816 1597.75 1008.73 19.660  2.708 16.952  79   0 0.048 1022   1 0.018
 79820 1562.48 1063.23 19.856  2.614 17.242  80   0 0.066 1016   3 0.027
 79903 1500.93  742.97 20.468  2.987 17.482  78   0 0.122 1009   4 0.033
 79905 1518.13  744.91 19.801  2.580 17.221  78   0 0.065 1012   1 0.022
 79913 1485.89  768.00 19.254  1.925 17.328  78   0 0.040 1012   3 0.022
 79918 1586.85  777.10 20.117  2.845 17.272  77   0 0.068 1011   1 0.022
 79920 1524.08  782.71 20.112  2.405 17.707  79   0 0.095 1010   4 0.033
 79925 1631.71  789.63 19.489  2.130 17.359  81   0 0.060 1005   6 0.022
 79926 1459.96  791.36 20.003  2.684 17.319  77   0 0.074 1009   4 0.021
 79928 1485.42  795.60 19.740  2.153 17.587  80   0 0.064 1009   3 0.028
 79929 1622.55  801.44 19.711  2.740 16.971  77   0 0.050 1011   4 0.019
 79931 1569.71  807.39 19.347  2.335 17.012  80   0 0.046 1014   5 0.018
 79934 1618.49  815.93 19.975  2.367 17.608  79   0 0.082 1012   3 0.030
 79935 1479.76  816.83 19.243  2.118 17.125  80   0 0.044 1012   3 0.021
 79938 1454.97  821.16 19.937  2.572 17.366  77   0 0.075 1012   4 0.023
 79943 1522.20  830.85 20.333  2.778 17.556  79   0 0.092 1010   2 0.028
 79946 1495.00  848.93 20.102  2.700 17.402  77   0 0.067 1006   4 0.024
 79948 1591.41  854.96 19.941  2.555 17.386  75   0 0.063 1007   3 0.028
 79951 1645.56  862.91 19.655  2.401 17.255  80   0 0.058 1012   3 0.023
 79952 1522.67  863.80 20.152  2.591 17.561  79   0 0.100 1011   3 0.028
 79953 1586.66  864.32 19.452  2.071 17.381  78   0 0.048 1009   3 0.024
 79954 1532.46  872.27 18.781  1.662 17.119  80   0 0.027 1013   3 0.018
 79955 1603.77  872.72 20.143  2.423 17.720  75   0 0.081 1009   4 0.030
 79958 1470.73  879.44 99.999  9.999 16.822   0   0 9.999 1046   0 0.075
 79965 1600.81  900.43 19.510  2.368 17.142  78   0 0.046 1011   3 0.019
 79967 1582.41  901.28 19.721  2.694 17.027  79   0 0.064 1017   3 0.018
 79971 1512.49  909.69 19.620  2.626 16.994  79   0 0.057 1012   4 0.016
 79976 1526.25  912.65 19.386  2.076 17.310  79   1 0.041 1012   3 0.023
 79977 1539.25  912.33 20.336  2.724 17.612  78   0 0.117 1008   3 0.028
 79978 1552.84  914.49 19.578  2.494 17.084  77   0 0.051 1016   1 0.019
 79980 1497.99  916.55 19.252  1.755 17.498  80   0 0.039 1011   4 0.025
 79984 1578.81  927.34 20.079  2.409 17.671  79   0 0.085 1010   2 0.032
 79985 1490.66  932.18 19.713  2.489 17.223  78   0 0.053 1013   1 0.022
 79990 1598.14  940.65 19.848  2.601 17.247  76   0 0.057 1014   1 0.020
 79991 1612.40  944.06 18.504  1.433 17.071  81   0 0.020 1015   4 0.017
 79994 1461.02  952.60 19.470  2.440 17.031  78   0 0.044 1010   5 0.018
 79995 1522.08  951.98 19.826  2.759 17.067  79   1 0.071 1014   3 0.020
 79998 1453.84  956.29 19.646  2.636 17.011  80   0 0.056 1013   2 0.017
 79999 1534.50  956.93 19.449  2.521 16.928  78   0 0.046 1017   2 0.017
 80005 1577.38  970.86 19.573  2.092 17.481  80   0 0.062 1012   3 0.030
 80008 1559.96  973.16 20.007  2.537 17.470  78   0 0.068 1016   0 0.026
 80013 1494.49  982.05 18.960  1.732 17.228  81   0 0.030 1013   3 0.020
 80014 1616.24  986.27 19.592  2.618 16.973  78   0 0.052 1013   3 0.016
 80017 1522.75  989.20 19.727  2.589 17.138  79   0 0.054 1010   4 0.019
 80021 1638.28  992.60 20.127  2.436 17.691  77   0 0.081 1009   2 0.028
 80023 1519.65  997.66 19.941  2.559 17.382  78   0 0.058 1015   1 0.023
 80025 1537.98 1005.01 19.368  1.847 17.521  81   0 0.042 1010   1 0.026
 80026 1461.75 1009.40 19.840  2.564 17.276  79   0 0.067 1011   2 0.022
 80027 1489.62 1009.68 19.086  1.734 17.353  80   0 0.033 1010   1 0.022
 80029 1542.84 1017.07 19.486  2.471 17.015  80   0 0.055 1016   2 0.023
 80030 1484.86 1024.55 20.039  2.600 17.439  78   0 0.080 1012   2 0.023
 80033 1575.19 1028.07 19.604  2.118 17.486  78   0 0.050 1009   5 0.026
 80034 1548.03 1031.58 19.891  2.627 17.264  81   0 0.096 1019   2 0.035
 80037 1554.35 1036.14 19.472  2.514 16.958  77   0 0.051 1015   1 0.018
 80039 1536.11 1037.94 19.279  1.853 17.426  79   0 0.039 1011   3 0.028
 80042 1496.27 1046.70 19.906  2.470 17.436  78   1 0.063 1014   0 0.024
 80045 1465.19 1053.82 19.455  2.211 17.245  79   0 0.046 1009   5 0.020
 80048 1480.39 1057.66 20.059  2.513 17.546  78   1 0.092 1013   3 0.025
 80051 1471.88 1068.72 19.261  1.982 17.279  80   0 0.042 1016   2 0.022
 80056 1554.33 1078.61 20.243  2.682 17.561  77   0 0.099 1012   3 0.028
 80060 1522.10 1094.53 20.108  2.421 17.687  77   0 0.089 1010   1 0.032
 80063 1612.91 1099.62 19.147  2.054 17.093  80   0 0.039 1013   3 0.018
 80064 1543.12 1098.87 20.162  2.522 17.640  78   0 0.087 1012   2 0.040
 80065 1534.18 1101.64 19.529  2.649 16.880  77   0 0.052 1013   2 0.021
 80066 1554.37 1100.42 19.140  1.664 17.476  81   0 0.041 1015   1 0.026
 80071 1517.79 1110.43 19.716  2.289 17.427  76   0 0.047 1014   1 0.025
 80075 1647.08 1121.31 19.742  2.430 17.312  79   0 0.062 1011   2 0.029
 80080 1601.35 1007.56 21.206  2.745 18.461  77   0 0.201 1015   1 0.061
 80088 1521.54  742.78 20.805  2.728 18.076  81   0 0.155 1009   3 0.045
 80089 1522.05  789.83 20.529  2.515 18.015  78   0 0.108 1010   1 0.039
 80092 1571.83  810.06 20.932  2.478 18.454  77   0 0.161 1008   5 0.063
 80095 1456.47  819.12 21.054  2.462 18.592  77   0 0.218 1014   5 0.071
 80098 1603.50  903.76 20.784  2.660 18.124  76   1 0.121 1011   1 0.043
 80099 1586.19  901.73 20.149  2.438 17.711  78   0 0.082 1013   4 0.033
 80104 1539.85 1039.00 21.525  2.369 19.155  76   0 0.225 1009   2 0.133
 80106 1471.20 1071.58 19.261  1.632 17.629  80   0 0.042 1012   2 0.031
 80244 1481.49  753.26 20.886  2.112 18.774  75   0 0.136 1008   2 0.075
 80247 1649.32  756.58 20.961  2.947 18.014  74   0 0.178 1010   2 0.060
 80248 1529.99  758.58 20.846  2.552 18.294  74   0 0.120 1004   2 0.043
 80249 1575.74  758.87 20.481  2.031 18.450  77   0 0.116 1005   2 0.051
 80251 1563.98  760.79 20.473  2.249 18.224  76   0 0.089 1006   2 0.047
 80255 1602.79  765.49 20.914  2.584 18.330  76   1 0.165 1004   1 0.048
 80258 1638.05  774.03 21.281  2.694 18.588  71   0 0.217 1002   4 0.072
 80261 1505.57  779.66 20.433  2.082 18.351  76   1 0.085 1008   2 0.053
 80262 1451.22  777.59 20.575  2.778 17.797  78   0 0.122 1006   6 0.032
 80268 1498.22  784.28 20.576  2.135 18.441  75   0 0.109 1003   4 0.051
 80270 1522.91  785.41 19.489  2.048 17.441  80   0 0.056 1008   6 0.026
 80271 1578.53  787.79 20.833  2.703 18.131  79   0 0.179 1004   4 0.042
 80272 1614.34  788.87 21.003  2.738 18.264  73   0 0.175 1006   3 0.048
 80273 1515.51  791.59 20.549  2.443 18.105  77   1 0.118 1006   2 0.041
 80279 1508.48  797.11 20.601  2.220 18.381  77   0 0.112 1006   6 0.050
 80283 1569.38  802.05 20.601  2.267 18.334  76   0 0.113 1009   2 0.053
 80286 1627.09  806.41 20.969  2.078 18.892  78   0 0.175 1005   2 0.090
 80287 1523.44  807.51 20.522  2.422 18.100  79   0 0.137 1007   3 0.040
 80294 1470.62  822.56 20.666  2.487 18.179  78   0 0.124 1010   1 0.046
 80298 1552.46  826.55 20.558  2.020 18.537  80   0 0.115 1003   3 0.055
 80299 1565.96  828.99 20.783  2.605 18.178  75   0 0.109 1008   3 0.041
 80302 1606.75  830.63 20.942  2.324 18.617  75   0 0.143 1007   5 0.064
 80306 1488.75  837.26 20.164  2.062 18.102  79   0 0.078 1009   2 0.043
 80310 1635.90  846.59 20.463  2.386 18.077  79   0 0.106 1011   2 0.047
 80322 1591.40  861.63 20.993  2.538 18.455  78   0 0.147 1005   4 0.057
 80324 1472.73  864.10 20.302  2.219 18.083  79   0 0.133 1005  10 0.071
 80325 1510.20  864.60 21.001  2.756 18.245  74   0 0.153 1007   3 0.044
 80327 1557.32  867.95 99.999  9.999 18.333   0   0 9.999 1008   3 0.051
 80330 1615.33  868.15 20.851  2.244 18.606  77   0 0.146 1007   3 0.063
 80332 1516.99  870.32 20.634  2.357 18.277  77   0 0.136 1011   1 0.050
 80333 1621.04  871.30 19.725  1.834 17.891  79   0 0.058 1011   2 0.033
 80338 1552.09  872.81 20.825  2.180 18.645  75   0 0.132 1008   1 0.065
 80345 1523.63  881.85 20.535  2.233 18.302  73   0 0.131 1011   1 0.048
 80350 1625.35  887.88 21.155  2.689 18.466  76   0 0.183 1007   2 0.056
 80354 1455.43  893.04 20.650  2.228 18.423  80   0 0.138 1009   3 0.068
 80363 1647.33  901.48 20.293  2.521 17.772  77   0 0.096 1008   1 0.033
 80366 1519.87  905.81 20.921  2.194 18.728  78   0 0.171 1008   4 0.071
 80367 1493.33  908.94 20.480  2.642 17.838  76   0 0.105 1005   3 0.031
 80376 1591.20  918.14 20.729  2.269 18.461  75   0 0.112 1003   5 0.055
 80379 1597.14  924.25 20.751  2.327 18.424  76   0 0.154 1011   1 0.060
 80380 1569.88  929.20 21.440  3.185 18.255  71   0 0.269 1009   1 0.050
 80382 1631.74  929.98 20.273  2.382 17.891  78   0 0.093 1010   3 0.033
 80383 1596.76  930.92 20.481  2.108 18.373  80   0 0.086 1013   1 0.057
 80385 1475.38  932.72 20.318  2.590 17.729  76   1 0.083 1011   2 0.031
 80388 1526.11  935.04 20.189  2.323 17.867  79   0 0.093 1014   4 0.046
 80390 1490.93  938.28 20.630  2.622 18.008  78   0 0.140 1009   4 0.037
 80393 1568.39  941.22 99.999  9.999 18.783   0   0 9.999 1018   2 0.101
 80395 1543.96  946.19 21.083  2.549 18.534  78   0 0.193 1003   3 0.056
 80402 1503.55  954.50 20.489  2.261 18.228  76   1 0.108 1010   2 0.048
 80406 1628.62  958.06 20.685  2.242 18.442  76   0 0.126 1006   2 0.051
 80414 1628.48  976.69 20.968  2.491 18.477  77   0 0.168 1006   2 0.056
 80417 1529.10  988.21 20.128  2.056 18.073  80   0 0.092 1016   3 0.049
 80418 1530.56  983.46 20.534  2.245 18.290  79   0 0.133 1014   3 0.062
 80419 1478.65  987.85 20.024  1.954 18.069  81   0 0.097 1015   3 0.053
 80423 1547.18  989.49 20.932  2.564 18.368  75   0 0.172 1010   2 0.052
 80424 1535.26  996.72 20.237  1.811 18.427  77   0 0.081 1013   1 0.059
 80425 1491.66  997.89 20.350  2.065 18.285  77   0 0.090 1009   2 0.049
 80428 1529.68  999.01 20.503  2.311 18.192  80   0 0.116 1009   7 0.047
 80431 1495.68 1007.95 20.985  2.453 18.532  79   0 0.196 1004   4 0.057
 80435 1529.97 1014.02 99.999  9.999 18.578   0   0 9.999 1009   4 0.070
 80436 1585.46 1012.63 20.914  2.409 18.505  78   0 0.163 1008   3 0.062
 80439 1547.73 1014.31 20.338  2.183 18.155  77   0 0.088 1012   1 0.048
 80443 1565.48 1017.72 21.095  2.761 18.334  71   0 0.172 1006   1 0.050
 80448 1548.99 1022.74 20.569  2.404 18.165  80   0 0.127 1014   0 0.061
 80450 1603.26 1025.27 20.437  2.062 18.376  79   0 0.095 1013   1 0.054
 80451 1479.78 1027.81 20.808  2.463 18.345  74   0 0.149 1005   5 0.050
 80455 1600.33 1033.36 20.314  2.407 17.907  81   0 0.103 1013   3 0.039
 80458 1457.34 1036.57 20.566  1.942 18.624  78   1 0.094 1007   4 0.067
 80467 1522.71 1044.66 20.602  2.331 18.271  77   0 0.116 1008   0 0.048
 80471 1500.44 1058.96 20.226  2.515 17.711  79   0 0.097 1010   3 0.028
 80472 1579.05 1056.96 19.994  2.026 17.969  79   0 0.078 1006   0 0.037
 80474 1645.41 1057.39 20.983  2.446 18.538  74   0 0.171 1006   5 0.059
 80479 1634.72 1064.10 20.480  2.554 17.926  78   0 0.120 1012   1 0.040
 80481 1606.40 1067.37 20.693  2.550 18.143  76   1 0.143 1007   3 0.041
 80489 1524.38 1077.96 19.875  1.523 18.352  78   0 0.072 1011   3 0.064
 80492 1460.40 1080.59 20.633  2.363 18.270  75   1 0.098 1006   3 0.049
 80493 1467.70 1081.82 20.791  2.420 18.371  76   0 0.155 1012   3 0.058
 80494 1579.34 1083.95 20.319  2.083 18.236  75   0 0.100 1008   0 0.047
 80495 1636.83 1084.01 99.999  9.999 18.817   0   0 9.999 1005   3 0.084
 80496 1487.16 1085.66 20.919  2.497 18.422  80   0 0.163 1009   0 0.055
 80501 1560.32 1089.77 20.569  2.157 18.411  76   0 0.097 1008   2 0.060
 80502 1587.15 1089.52 20.143  1.902 18.242  79   1 0.056 1007   2 0.049
 80503 1478.37 1089.97 20.540  2.077 18.464  76   0 0.125 1006   4 0.055
 80504 1537.59 1093.49 20.627  2.604 18.023  82   0 0.157 1021   3 0.093
 80510 1579.99 1097.66 20.427  1.603 18.824  78   0 0.106 1006   5 0.089
 80514 1493.66 1101.30 20.504  2.120 18.384  78   0 0.116 1015   5 0.074
 80515 1498.74 1102.09 20.942  2.442 18.500  77   1 0.149 1006   3 0.113
 80517 1474.54 1102.95 20.872  2.425 18.447  76   0 0.141 1010   0 0.060
 80518 1640.98 1104.17 20.756  2.450 18.306  77   1 0.145 1014   0 0.051
 80519 1594.27 1105.56 20.599  2.437 18.162  79   0 0.119 1008   3 0.044
 80520 1510.10 1108.53 20.655  2.275 18.379  78   1 0.123 1013   2 0.073
 80521 1451.48 1108.99 21.300  2.641 18.660  78   0 0.259 1002   2 0.067
 80527 1572.94 1116.77 20.731  1.888 18.843  74   0 0.164 1007   3 0.156
 80529 1611.35 1120.24 20.770  2.291 18.479  80   0 0.168 1006   3 0.070
 80535 1495.03  931.77 20.946  2.202 18.745  77   0 0.164 1014   1 0.079
 80540 1458.06  816.50 21.054  1.606 19.448  77   0 0.218 1002   3 0.147
 80557 1521.33  759.20 21.282  1.930 19.352  75   0 0.213 1011   1 0.132
 80559 1619.88  789.16 21.643  2.313 19.331  72   0 0.240 1006   2 0.135
 80560 1524.09  813.85 99.999  9.999 18.961   0   0 9.999 1007   1 0.092
 80566 1635.45  850.22 21.405  2.056 19.349  74   1 0.180 1010   2 0.137
 80572 1555.68  871.85 20.831  1.557 19.274  77   0 0.121 1010   2 0.114
 80575 1599.15  935.92 99.999  9.999 19.319   0   0 9.999 1010   0 0.128
 80579 1529.86 1011.54 99.999  9.999 18.496   0   0 9.999 1008   5 0.069
 80582 1548.11 1018.79 21.561  2.465 19.095  79   0 0.300 1010   3 0.127
 80587 1499.66 1054.16 20.867  2.394 18.473  77   0 0.159 1012   4 0.061
 80589 1638.18 1063.32 20.294  2.096 18.199  77   0 0.105 1008   3 0.047
 80590 1523.37 1075.55 19.875  1.798 18.077  78   0 0.072 1013   0 0.047
 80593 1591.88 1109.04 22.381  3.153 19.228  72   0 0.503 1008   1 0.119
 80937 1605.17  744.11 21.354  2.317 19.037  77   0 0.237 1003   2 0.104
 80940 1504.70  746.10 21.555  2.591 18.964  74   0 0.302 1002   3 0.093
 80945 1537.58  747.79 21.410  2.639 18.770  76   0 0.317 1001   4 0.069
 80948 1543.76  748.95 99.999  9.999 19.576   0   0 9.999  998   3 0.145
 80949 1644.44  751.86 21.673  2.512 19.161  73   0 0.278  996   3 0.127
 80951 1500.23  750.37 99.999  9.999 19.425   0   0 9.999 1003   5 0.138
 80952 1477.42  753.89 21.444  2.574 18.870  72   0 0.257 1007   3 0.082
 80953 1483.70  754.41 99.999  9.999 20.040   0   0 9.999 1007   0 0.239
 80954 1489.37  753.05 22.016  2.687 19.329  73   0 0.396 1009   2 0.124
 80960 1468.57  755.79 22.078  2.767 19.311  69   0 0.352 1007   2 0.118
 80963 1624.31  756.51 21.701  2.364 19.337  72   0 0.267 1010   1 0.130
 80973 1570.87  762.91 21.388  2.430 18.958  73   1 0.224 1007   4 0.082
 80976 1638.39  765.15 21.337  2.442 18.895  79   0 0.269 1013   1 0.218
 80981 1580.30  766.63 21.433  2.374 19.059  73   0 0.266 1002   4 0.089
 80990 1539.17  774.24 99.999  9.999 18.859   0   0 9.999 1013   4 0.088
 80991 1539.52  770.62 21.542  2.272 19.270  77   0 0.278 1006   1 0.122
 80994 1647.96  772.74 21.593  2.511 19.083  76   1 0.273 1010   4 0.145
 80999 1575.36  771.58 21.795  2.388 19.407  68   0 0.318 1005   1 0.123
 81003 1535.19  773.74 20.999  2.196 18.803  78   0 0.208 1010   5 0.080
 81004 1504.47  775.77 20.798  2.454 18.345  74   1 0.138 1008   2 0.050
 81007 1466.20  778.41 21.633  2.135 19.498  72   0 0.331 1009   2 0.136
 81009 1504.79  783.51 22.038  1.950 20.087  74   0 0.434 1009   1 0.253
 81010 1514.68  780.50 21.600  2.269 19.331  73   0 0.283 1006   2 0.123
 81011 1571.90  780.08 21.644  2.312 19.332  74   0 0.267 1008   1 0.124
 81012 1558.56  783.17 21.627  2.421 19.206  74   0 0.261 1001   4 0.103
 81013 1500.58  789.14 20.563  1.937 18.627  75   0 0.124 1006   0 0.072
 81019 1486.83  789.13 21.393  2.309 19.084  73   1 0.245 1006   4 0.098
 81022 1605.82  789.14 21.678  2.361 19.317  68   0 0.264 1003   1 0.119
 81023 1567.02  791.48 20.712  1.842 18.870  76   0 0.125 1002   6 0.078
 81030 1555.57  793.02 21.976  2.634 19.342  77   0 0.414 1002   2 0.121
 81032 1527.44  794.87 21.558  2.082 19.476  75   0 0.270 1013   1 0.133
 81033 1625.39  794.73 21.695  2.511 19.185  75   0 0.281 1010   1 0.117
 81037 1573.67  796.54 21.686  2.077 19.609  73   0 0.269 1000   1 0.164
 81039 1471.47  797.21 21.194  1.887 19.307  72   0 0.181 1008   2 0.128
 81040 1608.09  797.58 21.310  2.104 19.205  73   0 0.248 1001   4 0.108
 81043 1594.96  799.42 21.276  2.406 18.870  74   0 0.174 1004   3 0.080
 81047 1551.65  802.09 21.703  2.141 19.562  74   0 0.294 1001   4 0.146
 81058 1588.85  805.67 21.738  2.494 19.244  78   0 0.301 1005   4 0.110
 81059 1533.47  806.39 21.775  2.332 19.443  74   0 0.324 1004   3 0.125
 81060 1595.54  806.97 20.940  2.129 18.811  77   0 0.163 1007   2 0.072
 81067 1566.73  809.44 21.828  2.491 19.338  71   0 0.349 1011   4 0.134
 81068 1484.36  810.86 21.959  2.687 19.272  69   0 0.394 1008   3 0.158
 81069 1620.57  809.75 99.999  9.999 19.445   0   0 9.999 1011   0 0.157
