2456785.92187 19.199 0.090 4.34 77.0
2456789.68728 19.138 0.089 4.45 75.0
2456790.71775 19.101 0.092 4.57 89.0
2456791.73045 19.149 0.118 5.32 114.0
2456796.73508 19.104 0.084 4.18 77.0
2456803.64230 19.081 0.067 5.15 35.0
2456804.80089 19.132 0.077 4.13 59.0
2456805.84983 19.347 0.117 5.36 65.0
2456808.60572 19.207 0.091 4.53 57.0
2456809.63951 19.140 0.068 4.21 46.0
2456810.68466 19.070 0.079 5.07 57.0
2456811.72355 19.379 0.097 4.84 53.0
2456815.58820 19.365 0.121 6.03 53.0
2456816.65500 19.174 0.110 6.35 60.0
2456817.72548 19.274 0.085 3.97 65.0
2456825.58546 19.241 0.090 4.47 54.0
2456826.58156 19.369 0.116 5.23 59.0
2456827.61201 19.215 0.084 4.93 56.0
2456828.68417 19.269 0.081 4.73 41.0
2456829.73822 19.137 0.086 5.68 42.0
2456830.76145 19.203 0.072 4.16 46.0
2456833.56445 19.078 0.112 6.65 68.0
2456834.57834 19.212 0.112 4.99 78.0
2456835.61540 19.221 0.104 7.69 37.0
2456837.63153 19.178 0.087 5.08 57.0
2456838.64573 19.212 0.084 5.02 48.0
2456839.66086 19.271 0.092 4.70 62.0
2456840.74687 19.167 0.095 5.85 48.0
2456842.54077 19.156 0.102 5.35 66.0
2456844.55461 19.199 0.083 4.37 66.0
2456845.55784 19.319 0.088 4.16 64.0
2456851.57256 19.187 0.099 4.34 106.0
2456852.58726 19.093 0.095 4.68 103.0
2456855.59890 19.325 0.098 6.06 37.0
2456856.64755 19.074 0.064 4.27 39.0
2456857.67766 19.229 0.068 4.12 37.0
2456858.72034 19.193 0.081 4.95 49.0
2456862.66371 19.125 0.084 4.95 52.0
2456863.72933 19.145 0.096 5.88 57.0
2456865.60238 19.076 0.084 5.40 52.0
2456872.57077 19.375 0.089 5.57 33.0
2456881.65564 19.245 0.128 5.21 82.0
2456885.51147 19.099 0.082 5.43 43.0
2456886.67509 19.215 0.104 5.77 63.0
2456888.63057 19.296 0.093 4.92 57.0
2456890.60021 19.315 0.099 6.01 37.0
2457083.90722 18.969 0.118 4.61 189.0
2457087.80645 19.183 0.098 4.12 98.0
2457090.79845 19.274 0.100 4.05 83.0
2457097.86849 19.194 0.067 4.27 40.0
2457100.80570 19.263 0.087 4.43 61.0
2457108.80205 19.372 0.116 5.65 66.0
2457109.75237 19.383 0.095 5.37 44.0
2457111.85604 19.142 0.071 4.92 41.0
2457113.84690 19.369 0.074 3.58 49.0
2457115.82722 19.029 0.073 4.18 68.0
2457117.80442 19.178 0.079 3.75 87.0
2457119.82314 19.231 0.114 4.75 94.0
2457126.72078 19.282 0.080 4.49 48.0
2457129.89447 19.381 0.094 4.12 59.0
2457131.75327 19.351 0.075 3.76 48.0
2457133.84493 19.329 0.091 4.57 55.0
2457134.93212 19.227 0.160 4.43 258.0
2457136.75358 19.032 0.072 4.37 53.0
2457137.86093 19.359 0.095 4.98 46.0
2457138.91999 19.286 0.101 4.67 71.0
2457140.73227 19.077 0.079 4.72 65.0
2457141.79668 19.221 0.064 3.87 52.0
2457144.70685 19.117 0.115 5.56 83.0
2457145.93812 19.156 0.190 5.41 255.0
2457151.79261 19.453 0.155 5.94 95.0
2457153.76521 19.255 0.070 3.56 66.0
2457154.82812 19.187 0.087 4.58 62.0
2457155.86031 19.493 0.119 4.33 78.0
2457157.68592 19.283 0.071 3.89 42.0
2457158.77488 19.231 0.084 4.79 50.0
2457159.81354 19.426 0.099 4.65 54.0
2457160.83613 19.031 0.057 3.62 47.0
2457161.86293 19.042 0.059 3.39 56.0
2457162.86518 19.258 0.096 4.96 59.0
2457163.87405 19.448 0.140 5.58 71.0
2457166.60763 19.322 0.135 6.56 66.0
2457168.70930 19.216 0.097 5.74 50.0
2457169.89189 19.187 0.089 5.40 57.0
2457170.87361 19.309 0.102 4.75 66.0
2457172.89191 19.198 0.111 5.75 70.0
2457173.90400 19.085 0.118 5.81 107.0
2457454.89871 19.400 0.087 4.68 43.0
2457458.79055 19.319 0.090 4.59 54.0
2457461.90199 19.211 0.068 3.98 47.0
2457465.87740 19.037 0.078 5.22 57.0
2457470.87262 19.200 0.114 5.25 81.0
2457607.69421 19.376 0.087 5.15 41.0
2457609.54281 19.223 0.098 5.59 61.0
2457610.68548 19.360 0.106 5.29 72.0
2457616.68423 19.156 0.112 5.38 118.0
2457618.57390 19.146 0.104 5.03 101.0
2457800.85731 19.320 0.098 4.50 68.0
2457803.88074 19.197 0.128 4.26 186.0
2457807.89630 19.214 0.093 4.63 73.0
2457810.85745 19.373 0.090 4.50 51.0
2457812.89250 19.262 0.074 3.66 54.0
2457815.89036 19.193 0.073 4.56 46.0
2457817.86391 19.236 0.073 3.87 57.0
2457819.84482 19.128 0.072 4.67 43.0
2457862.77362 19.097 0.092 6.13 49.0
2457863.91222 19.180 0.088 4.83 59.0
2457864.87325 19.264 0.072 4.02 50.0
2457865.89825 19.179 0.081 4.12 64.0
2457866.93288 19.219 0.126 3.44 224.0
2457868.81077 19.031 0.104 7.47 46.0
2458183.81290 19.402 0.146 6.50 92.0
2458189.90740 19.220 0.102 4.62 77.0
2458191.90472 19.144 0.091 5.72 51.0
2458215.80607 19.472 0.184 5.55 130.0
2458353.58451 19.116 0.105 5.78 70.0
2458382.58779 19.328 0.107 3.71 102.0
2458385.55962 19.177 0.076 3.49 91.0
2456785.92187 19.199 0.090 4.34 77.0
2456789.68728 19.138 0.089 4.45 75.0
2456790.71775 19.101 0.092 4.57 89.0
2456791.73045 19.149 0.118 5.32 114.0
2456796.73508 19.104 0.084 4.18 77.0
2456803.64230 19.081 0.067 5.15 35.0
2456804.80089 19.132 0.077 4.13 59.0
2456805.84983 19.347 0.117 5.36 65.0
2456808.60572 19.207 0.091 4.53 57.0
2456809.63951 19.140 0.068 4.21 46.0
2456810.68466 19.070 0.079 5.07 57.0
2456811.72355 19.379 0.097 4.84 53.0
2456813.84242 18.967 0.078 5.97 45.0
2456815.58820 19.365 0.121 6.03 53.0
2456816.65500 19.174 0.110 6.35 60.0
2456817.72548 19.274 0.085 3.97 65.0
2456824.57142 19.492 0.175 5.83 94.0
2456825.58546 19.241 0.090 4.47 54.0
2456826.58156 19.369 0.116 5.23 59.0
2456827.61201 19.215 0.084 4.93 56.0
2456828.68417 19.269 0.081 4.73 41.0
2456829.73822 19.137 0.086 5.68 42.0
2456830.76145 19.203 0.072 4.16 46.0
2456833.56445 19.078 0.112 6.65 68.0
2456834.57834 19.212 0.112 4.99 78.0
2456835.61540 19.221 0.104 7.69 37.0
2456837.63153 19.178 0.087 5.08 57.0
2456838.64573 19.212 0.084 5.02 48.0
2456839.66086 19.271 0.092 4.70 62.0
2456840.74687 19.167 0.095 5.85 48.0
2456842.54077 19.156 0.102 5.35 66.0
2456844.55461 19.199 0.083 4.37 66.0
2456845.55784 19.319 0.088 4.16 64.0
2456851.57256 19.187 0.099 4.34 106.0
2456852.58726 19.093 0.095 4.68 103.0
2456855.59890 19.325 0.098 6.06 37.0
2456856.64755 19.074 0.064 4.27 39.0
2456857.67766 19.229 0.068 4.12 37.0
2456858.72034 19.193 0.081 4.95 49.0
2456862.66371 19.125 0.084 4.95 52.0
2456863.72933 19.145 0.096 5.88 57.0
2456865.60238 19.076 0.084 5.40 52.0
2456872.57077 19.375 0.089 5.57 33.0
2456881.65564 19.245 0.128 5.21 82.0
2456885.51147 19.099 0.082 5.43 43.0
2456886.67509 19.215 0.104 5.77 63.0
2456888.63057 19.296 0.093 4.92 57.0
2456890.60021 19.315 0.099 6.01 37.0
2457083.90722 18.969 0.118 4.61 189.0
2457087.80645 19.183 0.098 4.12 98.0
2457090.79845 19.274 0.100 4.05 83.0
2457097.86849 19.194 0.067 4.27 40.0
2457100.80570 19.263 0.087 4.43 61.0
2457108.80205 19.372 0.116 5.65 66.0
2457109.75237 19.383 0.095 5.37 44.0
