2457923.76775 19.140 0.077 6.32 402.0
2457923.81579 19.159 0.077 6.20 440.0
2457923.87180 19.211 0.084 6.02 467.0
2457924.52104 19.138 0.068 6.71 414.0
2457924.56710 19.136 0.064 5.67 397.0
2457924.61295 19.084 0.053 4.90 345.0
2457924.65736 19.126 0.055 4.87 345.0
2457924.72365 19.229 0.071 5.08 380.0
2457924.77091 19.097 0.049 4.07 361.0
2457924.81668 19.082 0.050 4.24 418.0
2457924.86297 19.102 0.056 4.47 476.0
2457925.59103 19.152 0.070 6.37 335.0
2457925.63698 19.202 0.057 5.15 329.0
2457925.70093 19.159 0.048 4.37 309.0
2457925.75772 19.094 0.058 5.38 334.0
2457925.80547 19.067 0.068 6.40 351.0
2457925.85762 19.061 0.064 5.87 403.0
2457926.57477 19.047 0.066 6.50 370.0
2457926.62801 19.175 0.058 5.37 326.0
2457926.70552 19.162 0.063 5.58 348.0
2457926.75655 19.073 0.055 5.09 357.0
2457926.81059 19.128 0.084 6.93 402.0
2457928.57241 19.036 0.059 5.53 438.0
2457928.62002 19.119 0.065 5.60 414.0
2457928.67039 19.168 0.059 5.22 371.0
2457929.81366 19.393 0.096 6.84 575.0
2457932.62058 19.131 0.061 5.43 358.0
2457932.67840 18.966 0.069 6.89 352.0
2457932.72986 19.134 0.063 5.84 328.0
2457932.78503 19.201 0.081 6.59 358.0
2457932.83059 19.075 0.066 5.99 412.0
2457933.55841 19.177 0.083 6.90 344.0
2457933.61001 19.214 0.074 6.29 329.0
2457933.65711 19.166 0.072 6.55 294.0
2457933.71604 19.109 0.059 5.73 290.0
2457933.77331 18.998 0.077 7.80 320.0
2457933.80943 18.921 0.071 7.41 341.0
2457933.82969 19.126 0.085 7.27 359.0
2457933.84398 18.995 0.076 7.22 395.0
2457934.51455 19.201 0.074 6.29 411.0
2457934.56035 19.228 0.060 5.04 370.0
2457934.60596 19.175 0.056 5.06 338.0
2457934.68083 19.163 0.047 4.28 328.0
2457934.71287 19.232 0.053 4.43 321.0
2457934.76027 18.999 0.052 5.03 359.0
2457934.80613 19.010 0.063 5.99 351.0
2457934.84689 19.134 0.075 6.43 354.0
2457935.49936 19.015 0.056 5.57 446.0
2457935.54579 19.121 0.053 4.72 377.0
2457935.60277 19.202 0.055 4.65 346.0
2457935.66039 19.075 0.048 4.49 321.0
2457935.70912 19.088 0.047 4.00 329.0
2457935.75633 19.099 0.042 4.11 291.0
2457935.80267 19.091 0.041 3.90 308.0
2457935.86554 19.154 0.051 4.46 352.0
2457936.50679 19.222 0.075 6.16 419.0
2457936.55376 19.157 0.058 5.27 374.0
2457936.60218 19.091 0.051 5.01 324.0
2457936.66422 19.103 0.055 5.25 316.0
2457936.72176 19.058 0.055 5.48 309.0
2457936.77836 19.176 0.056 5.16 293.0
2457936.82608 19.061 0.069 6.74 304.0
2457936.86528 19.413 0.140 8.88 365.0
2457937.49547 19.119 0.068 5.44 548.0
2457937.54342 19.282 0.077 5.38 469.0
2457937.59092 19.169 0.063 5.28 390.0
2457937.63817 19.164 0.053 4.61 346.0
2457937.69636 19.096 0.054 4.87 349.0
2457937.75438 19.038 0.055 5.28 354.0
2457937.80147 18.994 0.053 5.59 315.0
2457938.51900 19.072 0.087 6.66 555.0
2457938.56614 19.209 0.087 6.31 455.0
2457938.61570 19.181 0.100 7.55 410.0
2457944.46269 19.511 0.174 6.28 1447.0
2457944.50380 19.274 0.090 5.49 703.0
2457944.54298 18.948 0.063 5.10 698.0
2457944.58300 19.116 0.058 4.17 616.0
2457944.62197 19.030 0.062 4.87 598.0
2457944.67024 19.174 0.066 4.54 545.0
2457944.71906 19.140 0.065 4.55 560.0
2457944.76674 19.058 0.064 4.74 607.0
2457944.83554 19.080 0.102 6.48 919.0
2457945.48538 19.208 0.078 5.73 558.0
2457945.52771 19.104 0.076 5.87 549.0
2457945.57556 19.111 0.059 4.88 465.0
2457945.62198 19.186 0.048 3.73 444.0
2457945.67084 19.146 0.047 3.81 422.0
