2457908.81142 17.406 0.014 4.83 439.0
2457908.92036 17.390 0.019 6.16 645.0
2457909.61126 17.391 0.016 4.86 632.0
2457909.73271 17.402 0.013 4.14 526.0
2457909.84139 17.377 0.012 3.66 492.0
2457909.93407 17.371 0.017 5.10 787.0
2457910.62856 17.393 0.015 4.88 560.0
2457910.76079 17.384 0.014 4.50 521.0
2457910.87812 17.388 0.014 4.35 663.0
2457911.59603 17.351 0.019 6.33 768.0
2457911.70394 17.378 0.017 5.79 589.0
2457916.55502 17.378 0.020 6.14 947.0
2457916.65314 17.404 0.020 4.17 1609.0
2457916.75160 17.381 0.015 4.33 689.0
2457917.57692 17.385 0.017 5.97 606.0
2457917.68990 17.368 0.014 4.87 519.0
2457917.80339 17.378 0.014 4.47 602.0
2457917.91073 17.350 0.020 5.70 952.0
2457918.69840 17.384 0.019 5.32 1229.0
2457922.67435 17.380 0.013 4.76 389.0
2457923.55841 17.379 0.017 6.29 519.0
2457923.68149 17.378 0.015 5.83 402.0
2457923.80351 17.387 0.016 5.92 471.0
2457924.58709 17.382 0.013 5.07 403.0
2457924.71314 17.390 0.013 4.03 394.0
2457924.82124 17.394 0.013 4.02 465.0
2457925.61083 17.339 0.016 6.75 396.0
2457925.74637 17.380 0.016 6.25 384.0
2457925.86216 17.384 0.015 5.53 447.0
2457926.63409 17.382 0.013 5.19 361.0
2457926.77803 17.364 0.016 6.27 405.0
2457928.62457 17.394 0.015 5.75 444.0
2457932.66487 17.386 0.018 7.03 411.0
2457932.78804 17.414 0.015 5.84 382.0
2457933.64570 17.395 0.015 6.08 321.0
2457933.77789 17.392 0.016 6.72 345.0
2457934.58010 17.373 0.013 5.14 389.0
2457934.81069 17.397 0.015 5.34 385.0
2457935.55032 17.381 0.013 4.96 416.0
2457935.68164 17.394 0.014 5.28 397.0
2457935.79188 17.389 0.011 3.86 337.0
2457935.87996 17.399 0.013 4.85 405.0
2457936.54287 17.368 0.013 5.07 419.0
2457936.66875 17.379 0.013 5.29 351.0
2457936.79963 17.378 0.013 5.09 322.0
2457937.48463 17.394 0.018 6.46 642.0
2457937.59548 17.358 0.015 5.61 428.0
2457937.71692 17.364 0.015 5.69 386.0
2457937.83694 17.396 0.016 6.02 407.0
2457938.62089 17.391 0.019 7.15 492.0
2457944.49538 17.374 0.017 5.55 792.0
2457944.53606 17.374 0.016 4.83 784.0
2457944.58754 17.366 0.015 4.56 713.0
2457944.62803 17.374 0.016 5.00 683.0
2457944.69816 17.397 0.015 4.53 642.0
2457944.74673 17.402 0.016 4.67 685.0
2457944.79862 17.413 0.018 4.94 789.0
2457944.83161 17.398 0.022 6.28 1113.0
2457945.51690 17.376 0.018 6.35 711.0
2457945.62669 17.394 0.013 4.24 482.0
2457945.73897 17.389 0.013 4.01 513.0
2457945.84670 17.391 0.020 5.98 798.0
2457946.57054 17.377 0.015 5.00 502.0
2457946.69986 17.376 0.014 4.97 442.0
2457946.81218 17.370 0.014 4.92 493.0
2457947.55351 17.392 0.015 6.13 400.0
2457947.81555 17.375 0.019 7.04 527.0
2457948.56520 17.410 0.013 5.42 347.0
2457948.68979 17.385 0.015 4.79 570.0
2457948.82211 17.412 0.018 5.96 576.0
2457949.61218 17.403 0.018 6.10 613.0
2457949.73940 17.354 0.018 5.57 833.0
2457952.76758 17.401 0.016 6.45 346.0
2457953.52429 17.375 0.013 4.94 387.0
2457953.66671 17.406 0.014 5.54 330.0
2457953.78344 17.386 0.014 5.71 383.0
2457954.54147 17.365 0.012 4.60 452.0
2457954.68742 17.397 0.011 4.41 324.0
2457955.74205 17.383 0.012 4.59 357.0
2457956.53019 17.374 0.013 4.48 451.0
2457956.67148 17.368 0.012 4.23 327.0
2457956.78623 17.374 0.014 5.80 412.0
2457957.71121 17.386 0.016 6.46 382.0
2457958.61852 17.367 0.015 6.17 371.0
2457958.71933 17.381 0.015 5.86 366.0
2457959.48074 17.359 0.013 5.19 421.0
2457959.58139 17.359 0.012 4.76 352.0
2457959.69931 17.405 0.012 4.61 334.0
2457959.80310 17.389 0.015 6.33 410.0
2457960.56759 17.412 0.012 5.05 316.0
2457960.70535 17.406 0.012 5.14 354.0
2457960.80288 17.389 0.015 6.67 371.0
2457961.63773 17.388 0.012 4.86 370.0
2457962.57797 17.379 0.011 3.94 381.0
2457964.53972 17.370 0.014 4.74 484.0
2457964.64439 17.368 0.014 5.28 414.0
2457965.63194 17.368 0.014 4.64 473.0
2457965.70844 17.375 0.013 4.57 571.0
2457966.58285 17.384 0.016 6.06 398.0
2457966.69755 17.358 0.015 6.24 371.0
2457967.62994 17.381 0.015 5.45 467.0
2457967.70526 17.382 0.020 7.12 497.0
2457971.48625 17.378 0.020 6.00 871.0
